{'qubits': 27, 'depth': 11, 'seconds': 99.50891810400026, 'xeb': 0.5321099188548555, 'hog_prob': 1.00000013649824, 'qv_pass': True, 'eplg': 0.05574121888983086}
{'qubits': 27, 'depth': 12, 'seconds': 98.87405166799999, 'xeb': 0.5442146371209458, 'hog_prob': 0.9966563421210237, 'qv_pass': True, 'eplg': 0.04943711852463484}
{'qubits': 27, 'depth': 13, 'seconds': 101.03472991499984, 'xeb': 0.41451402422111555, 'hog_prob': 0.9887731131175141, 'qv_pass': True, 'eplg': 0.06549863374465836}
{'qubits': 27, 'depth': 14, 'seconds': 100.00278667100065, 'xeb': 0.45442053428963913, 'hog_prob': 0.9999998812651365, 'qv_pass': True, 'eplg': 0.054780417368158085}
{'qubits': 27, 'depth': 15, 'seconds': 99.72225576100027, 'xeb': 0.5027276169576361, 'hog_prob': 0.9902431876338611, 'qv_pass': True, 'eplg': 0.044812018084049776}
{'qubits': 27, 'depth': 16, 'seconds': 99.84110130799945, 'xeb': 0.4623890289609851, 'hog_prob': 1.0000005939122718, 'qv_pass': True, 'eplg': 0.04706567629028857}
{'qubits': 27, 'depth': 17, 'seconds': 100.06690086799972, 'xeb': 0.47288854266256825, 'hog_prob': 0.9816930007184874, 'qv_pass': True, 'eplg': 0.04309645338998491}
{'qubits': 27, 'depth': 18, 'seconds': 99.5559251629993, 'xeb': 0.5586141920314821, 'hog_prob': 0.999590069933566, 'qv_pass': True, 'eplg': 0.03183213256100237}
{'qubits': 27, 'depth': 19, 'seconds': 100.07087926900022, 'xeb': 0.45045620463589664, 'hog_prob': 0.9999997394375485, 'qv_pass': True, 'eplg': 0.041104704152337246}
{'qubits': 27, 'depth': 20, 'seconds': 99.97108573199876, 'xeb': 0.5238385186798791, 'hog_prob': 0.9995849254838327, 'qv_pass': True, 'eplg': 0.031811607829451916}
{'qubits': 27, 'depth': 21, 'seconds': 99.48877381199964, 'xeb': 0.5002730770517535, 'hog_prob': 0.9718958031928154, 'qv_pass': True, 'eplg': 0.0324430650917471}
